codice;regione;denominazione;anno;contributi;valoreProduzione;costiProduzione;costoPersonale;ammortamenti;risultatoEsercizio;totaleAttivo;patrimonioNetto;debiti
050503;Veneto;"AZIENDA ULSS N.3 SERENISSIMA";2023;1213858742.09;1384491043.42;1535614371.13;404144951.73;30436162.55;-175399129.48;640961439.38;223756218.45;303790493.55
050503;Veneto;"AZIENDA ULSS N.3 SERENISSIMA";2024;1284931550.3;1459767434.91;1581982268.13;414243781.49;33692348.93;-150733042.14;742461812.77;345062450.44;288339315.93
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2017;351031000;395002000;384950000;107643000;9111000;1872000;179970000;65562000;87552000
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2018;375350000;424697000;411016000;110138000;9109000;3353000;207871000;72107000;105518000
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2019;387221772.49;442426039.7;432019283.37;112761888.82;9799922.23;3014963.11;207644332.39000002;80246879.39;87016226.46
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2020;397451193.61;450705455.5;438267491.64;117549712.92;10100748.55;2308250.47;228545593.52999997;91187064.83;95894956.85
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2021;410787888.44;482638018.17;476962412.97;120219777.47;10614355.87;205073.02;240747912.41;93916080.09;96422388.02
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2022;439692816.88;514339374.84;509293583.01;121238191.49;11288227.2;-5886608.88;270672498.64000005;105533611.84;115072026.02
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2023;441248896.12;522535255.93;513854024.22;122486695.52;11010885.1;-1602690.85;264146857.85000002;112095119.99;99032580
050504;Veneto;"AZIENDA ULSS N.4 VENETO ORIENTALE";2024;457826983.46;543454397.27;533452413.74;126933283.71;11218180.1;270573.29;311448401.83;163194118.97;100364510.06
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2017;440058000;532751000;539079000;145044000;13512000;-13798000;254099000;103197000;105504000
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2018;462712000;543391000;544611000;146598000;13570000;-10720000;285445000;115156000;134611000
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2019;462603058.6;550187797.51;547368221.15;148579084.79;13363203.01;-4317847.32;259799401.74;130025379.26;93127145.54
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2020;464825080.75;534019974.67;550320772.89;153108472.73;14395045.68;-24683396.84;258038238.97000003;118849157.08;102556970.47
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2021;480957351.12;567893485.65;601314253.06;157218039.75;15602962.69;-42823789.84;270243633.52;110361531.54;112933874.67
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2022;511683516.26;606042920.76;650397052.62;166428316.13;16992379.14;-55731948.07;298659321.94;117348169.8;134925074.93
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2023;505770808.79;606810326.76;651611193.31;174809939.12;17217603.59;-55618856.73;272875682.89;111078705.97;113953326.24
050505;Veneto;"AZIENDA ULSS N. 5 POLESANA";2024;519607147.66;626630750.5;670828286.82;180326479.66;18017373.85;-58099505.53;324208848.12;151853079.58;123391508.33
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2017;1545164000;1728897000;1718663000;344170000;26062000;25000;705241000;289990000;357598000
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2018;1543502000;1736951000;1719347000;347707000;26123000;65000;670830000;278442000;322529000
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2019;1601435337.55;1799005987.82;1776661686.13;354202900.77;26635719.71;84808.47;684381395.4499999;283322462.83;314223696.18
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2020;1582780184.19;1730521366.98;1754562516.5;324830091.13;27294793.86;-47376679.56;656129547.44;263171360.44;308578593.27
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2021;1657939401.08;1847133886.71;1864308676.58;330522650.15;28162146.63;-34678991.5;703710609.5600001;268515156.07;336364251.53
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2022;1722825647.59;1925252725.17;1938651283.73;340633027.91;28013762.83;-38062491.76;766217395.41;361715724.75;305164975.97
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2023;1748396581.05;1952540708.31;1981464269.18;350196742.51;27841142.18;-47386769.69;739135955.52;354899529.85;274397485.9
050506;Veneto;"AZIENDA ULSS N.6 EUGANEA";2024;1818167190.29;2044205864.11;2044127078.69;357158081.19;28341450.73;-15195687.66;796040962.1800001;436321666.49;281088951.51
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2017;604776000;663996000;657061000;176964000;17670000;53000;407249000;258240000;105964000
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2018;614505000;668408000;662377000;176035000;16924000;-5423000;430064000;257845000;122358000
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2019;621601120.33;684144443.8;672041313.01;178963066.03;16859859.31;656851.4;438338100.13;264358619.78;111222701.37
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2020;627676705.28;679777178.83;682163852.02;185030403.46;17529859.62;-12443032.89;436134512.63;268726009.11;103523652.7
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2021;654124924.88;730581335.39;724719771.47;187323351.14;19308620.01;-6269821.57;463259249.90999997;271843486.01;116512497.49
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2022;674230266.2;752290487.37;744490791.76;194628974.08;20497655.39;-8767866.01;474759033.79999995;285895533.65;113632085.87
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2023;680833734.7;762443615.25;767568234.67;200730659.7;21558461.32;-18889651.73;469241584.52000004;274183247.28;114700550.9
050507;Veneto;"AZIENDA ULSS N. 7 PEDEMONTANA";2024;712696295.75;804657592.92;789061935.48;206843727.45;22273029.6;659103.41;485605108.06000006;306065179.14;108517188.21
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2017;804696000;955450000;946078000;271423000;19818000;104000;437209000;209340000;181423000
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2018;813475000;952970000;937432000;275891000;20335000;1287000;452950000;231185000;166014000
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2019;823100340.28;987345868.66;965791903.08;280213818;21856024.26;1369802.24;486857522.1700001;262211897.51;164030152.13
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2020;856848205;987473819.62;1000275123.25;294991301;24711504.86;-30994149.8;472314689.44;252356632.02;154903243.68
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2021;889672381.22;1058927483.82;1057693019.79;299852847;26289633.52;-18346407.81;512330686.44;270849950.55;170490705.14
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2022;921536924.4;1090203124.54;1098166681.5;307792312;26645502.93;-31847586.69;555757986.95;310713636.43;177106985.81
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2023;925414090.65;1114973273.13;1130975893.44;316795066;25639760.65;-39231057.71;548839117.26;301916611;168805196.3
050508;Veneto;"AZIENDA ULSS N.8 BERICA";2024;968040079.44;1166763483.72;1163173083.04;326611113;25989042.88;-19866404.93;597562971.12;339737751.37;192193940.92
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2017;1509196000;1693566000;1683777000;266820000;21921000;10000;590317000;190212000;344923000
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2018;1514372000;1714732000;1704385000;266348000;22586000;13000;591569000;186454000;343694000
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2019;1554813085.13;1757532303.27;1742821457.16;266106325.32;22680405.02;38311.18;566947253.88;183139906.15;304079635.45
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2020;1553098788.97;1732289854.07;1765867586.34;277224796.11;23653358;-54925010.01;563979432.1300001;141610363.18;342288050.3
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2021;1672353347.55;1894313578.6;1872391076.48;286999250.6;25065542.42;-985555.84;692237085.32;192680641.52;409752331.85
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2022;1714222257.73;1956503309.92;1943970218.72;307525195;26733755.88;-15282257.82;711024575.1500001;237018484.11;387078218.45
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2023;1741965786.31;1978752616.99;1953196102.27;313417000.46;26990543.91;12606.09;704110924.3299999;261188127.57;343404205.19
050509;Veneto;"AZIENDA ULSS N.9 SCALIGERA";2024;1803835437.09;2054016903.35;2031569906.62;315188059.13;26197954.06;23716.4;768416688.9800001;290332550.59;366262360.45
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2012;80998000;543565000;566532000;205495000;28116000;-38602000;354589000;-144103000;468834000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2013;106890000;566176000;575232000;207053000;24883000;-25609000;412392000;37898000;333554000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2014;143046000;552840000;561299000;203814000;22668000;-22835000;450909000;121099000;280599000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2015;138000000;580551000;579983000;208069000;20623000;-17047000;463481000;175024000;237130000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2016;169059000;581423000;574961000;209295000;19008000;-10491000;486136000;226138000;206568000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2017;120009000;605272000;587573000;210303000;19418000;35000;408343000;183013000;165249000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2018;112821000;613826000;601048000;214790000;19359000;103000;444946000;235528000;150671000
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2019;114303369.41;622641101.03;599222053.3;220182875.44;19091090.86;5637059.95;440567762.43;247620106.84;134234008.09
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2020;138119468.58;679851041.52;685526183.11;275293946.65;19563137;-24375182.18;467705032;242315634.07;161331913.06
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2021;157302924.07;725595510.71;758119853.67;281898168.62;22340574.29;-56744853.75;546157722.63;264273799.44;191808846.34
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2022;116188929.22;717491371.61;787241377.17;295015855.93;25165419.42;-96039063.2;517192979.90999997;242412585.67;199772053.81
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2023;155648837.9;791213321.9;821569141.06;302332620.98;28131647.64;-54591580.46;563303956.37;286695609.64;188031634.17
050901;Veneto;"AZIENDA OSPEDALE-UNIVERSITA' PADOVA";2024;129533352.56;801668997.74;852540273.68;309140584.81;30603063.14;-75649020.62;541732762.91;264970238.77;182940149.12
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2012;96380000;498416000;510695000;227443000;13087000;-34183000;482057000;9160000;467936000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2013;104458000;514053000;517129000;228240000;15283000;-24950000;430785000;169120000;254055000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2014;110001000;527379000;514546000;220412000;17446000;-13451000;286502000;52201000;222512000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2015;133048000;575791000;556452000;219722000;17432000;1000000;363126000;110248000;237016000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2016;125482000;590133000;571051000;222050000;26435000;490000;593243000;383021000;179902000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2017;120672000;607240000;587271000;221148000;26103000;654000;606015000;379100000;185834000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2018;133016000;611830000;593544000;223719000;24920000;1123000;609482000;412999000;147693000
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2019;109739904.45;631849149.59;611542567.18;228537815.96;25041805.58;1424959.03;609802934.6899999;443521676.35;101632086.39
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2020;122208919.4;621899511.89;637232625.9;240188380.38;25930549.23;-33486394.84;593173611.02;411241490.43;107210949.22
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2021;126894588.27;666413188.89;681399767.12;253775505.21;29150613.11;-37981589.72;603431585.13;399563131.33;122929558.52
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2022;120052430.6;668956991.17;732514971.17;262811605.39;30451477.08;-86238988.81;602473513.2299999;342680109.36;168890594.92
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2023;151975967.88;705019793.26;741660878.98;268898442.66;30631174.49;-59726486.29;583864100.8799999;359042192.98;135710427.9
050912;Veneto;"AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA";2024;125533602;686485711.95;772028490.76;277259410;30534241.59;-106690541.5;552657586.78;293885271.67;172348364.43
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2012;12951000;75261000;72954000;19279000;5159000;2186000;81569000;39368000;34025000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2013;10866000;79659000;77688000;20156000;4809000;1284000;89951000;38637000;42362000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2014;10233000;72173000;70946000;20627000;4605000;1455000;93110000;56727000;27374000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2015;23168000;94119000;92898000;22376000;4380000;92000;104249000;63847000;29278000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2016;20782000;96167000;96295000;23539000;4166000;117000;116401000;74913000;25947000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2017;24628000;111237000;111837000;24407000;4835000;684000;127270000;83369000;24492000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2018;30063000;129198000;128256000;27676000;5687000;857000;147958000;93826000;27713000
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2019;29374510.05;152408317.24;149415967.25;40753904.74;6411867.95;1335292.31;159822677.18;97071018.88;26897740.96
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2020;26898409.97;175175921.98;172480262.04;48457697.88;6654409;1044307.57;173395273.83;98765519.87;29784111.92
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2021;26577637.48;195411228.1;189796766.69;52750068.13;7380237.45;980008.21;179104960.69000003;95610402.46;31931577.36
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2022;28363072.63;213554768.94;209602482.83;57601397.29;7901586.26;435801.39;191663429.22;97867929.11;40421559.31
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2023;27579530.58;233927442.77;231187380.36;63109399.05;7523211.47;221313.66;200999183.34;96383547.57;41728169.58
050952;Veneto;"IRCCS - ISTITUTO ONCOLOGICO VENETO";2024;32973702.73;265160487.55;259148065.65;66396965.85;7192535.84;1323450.92;207103854.19;106463066.79;30974832.53
060101;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N.1 TRIESTINA";2012;421897000;435398000;426247000;56840000;3190000;5094000;134469000;62893000;58945000
060101;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N.1 TRIESTINA";2013;416725000;429658000;420782000;57169000;3275000;7133000;133811000;62178000;59883000
060101;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N.1 TRIESTINA";2014;372522000;385230000;381495000;56637000;3476000;3651000;121526000;57934000;52401000
060102;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 2 ISONTINA";2012;249535000;281648000;274143000;98061000;7899000;592000;185620000;122777000;42678000
060102;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 2 ISONTINA";2013;244399000;276213000;269667000;96900000;8238000;341000;167411000;114840000;34809000
060102;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 2 ISONTINA";2014;234338000;263827000;261920000;94957000;8151000;-2537000;158040000;114582000;36370000
060103;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 3 ALTO FRIULI";2012;149971000;174884000;170719000;60291000;3952000;1686000;114258000;62580000;43208000
060103;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 3 ALTO FRIULI";2013;147910000;172407000;168248000;60662000;3715000;1641000;107763000;58685000;41721000
060103;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 3 ALTO FRIULI";2014;141047000;164516000;160807000;59143000;3554000;2689000;98531000;57390000;35335000
060104;F. V. Giulia;"AZIENDA SERVIZI SANITARI N.4 MEDIO FRIULI";2012;568433000;610504000;600096000;101191000;8297000;2600000;267889000;159987000;101911000
060104;F. V. Giulia;"AZIENDA SERVIZI SANITARI N.4 MEDIO FRIULI";2013;565088000;606163000;595527000;101597000;8316000;3477000;249191000;153834000;89054000
060104;F. V. Giulia;"AZIENDA SERVIZI SANITARI N.4 MEDIO FRIULI";2014;537583000;577130000;568074000;100074000;8663000;1722000;219089000;144941000;67244000
060105;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N.5 - BASSA FRIULANA";2012;189774000;223470000;216732000;71608000;5548000;3053000;144077000;91658000;43601000
060105;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N.5 - BASSA FRIULANA";2013;183958000;219843000;210765000;71461000;5757000;2012000;128722000;86413000;35349000
060105;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N.5 - BASSA FRIULANA";2014;176161000;209437000;204591000;70708000;5744000;3038000;119063000;82158000;31072000
060106;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 6 - FRIULI OCCIDENTALE";2012;439244000;464473000;457892000;46092000;3079000;2242000;131355000;46205000;70503000
060106;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 6 - FRIULI OCCIDENTALE";2013;435931000;461594000;458057000;46476000;2716000;1859000;124974000;46113000;63393000
060106;F. V. Giulia;"AZIENDA PER I SERVIZI SANITARI N. 6 - FRIULI OCCIDENTALE";2014;422539000;447729000;448258000;46017000;2692000;297000;107025000;44554000;48120000
060201;F. V. Giulia;"AZIENDA SANITARIA UNIVERSITARIA INTEGRATA DI TRIESTE";2015;388415000;405164000;403447000;56603000;2909000;315000;126425000;52021000;61846000
060201;F. V. Giulia;"AZIENDA SANITARIA UNIVERSITARIA INTEGRATA DI TRIESTE";2016;484425000;556452000;546986000;193036000;17934000;-863000;363340000;255743000;86884000
060201;F. V. Giulia;"AZIENDA SANITARIA UNIVERSITARIA INTEGRATA DI TRIESTE";2017;490815000;564329000;564615000;194243000;17867000;-12252000;364109000;244511000;94019000
060201;F. V. Giulia;"AZIENDA SANITARIA UNIVERSITARIA INTEGRATA DI TRIESTE";2018;511121000;586462000;568113000;197384000;16620000;1308000;520035000;382452000;109598000
060201;F. V. Giulia;"AZIENDA SANITARIA UNIVERSITARIA INTEGRATA DI TRIESTE";2019;516328905.63;594055765.55;582281041.47;199022367.65;16316860.28;237053.41;495944612.53;373908273.2;95520328.41
060202;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.2 BASSA FRIULANA ISONTINA";2015;437848000;494543000;484156000;162146000;13329000;981000;304409000;185112000;96955000
060202;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.2 BASSA FRIULANA ISONTINA";2016;441668000;506226000;496444000;159032000;13334000;46000;299481000;182311000;97864000
060202;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.2 BASSA FRIULANA ISONTINA";2017;444577000;504203000;498911000;158360000;13004000;8000;308800000;180459000;106204000
060202;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.2 BASSA FRIULANA ISONTINA";2018;464739000;523962000;512187000;162836000;13352000;215000;311839000;174223000;117063000
060202;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.2 BASSA FRIULANA ISONTINA";2019;473821447;540869608;532396875;167216641;13624292;163910;306812957;179093218;110499702
060203;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.3 ALTO FRIULI-COLLINARE-MEDIO FRIULI";2015;276617000;316233000;313418000;96801000;7255000;13000;192453000;124582000;65775000
060203;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.3 ALTO FRIULI-COLLINARE-MEDIO FRIULI";2016;290178000;335699000;335091000;95536000;7102000;-8724000;194788000;109216000;81541000
060203;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.3 ALTO FRIULI-COLLINARE-MEDIO FRIULI";2017;293481000;335153000;329741000;96965000;7089000;3000;204579000;113295000;86196000
060203;F. V. Giulia;"AZIENDA PER L'ASSISTENZA SANITARIA N.3 ALTO FRIULI-COLLINARE-MEDIO FRIULI";2018;306424000;347048000;337430000;99474000;6823000;356000;202300000;110999000;82962000
